MIDSTAR,SH69P25K,N39SH-2-3,N39SH-2-301,FT,SH69P25K,LOGIC,96.02,N39SH-2-3,2008-12-31,2008-12-31 02:36,200901,200812,V7100 #5,69P25SF.EXE,3995,3836,,,,0,MIDSTAR,,96.02,96.02,P,AutoShip,,N,,3836,0,0,0,0,0,0,16,54,0,0,0,86,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
MIDSTAR,SH69P25K,N39SH-3-1-1,N39SH-3-1-101,FT,SH69P25K,LOGIC,93.19,N39SH-3-1-1,2008-12-31,2008-12-31 04:46,200901,200812,V7100 #5,69P25SF.EXE,1616,1506,,,,0,MIDSTAR,,93.19,93.19,P,AutoShip,,N,,1506,0,0,0,0,0,0,8,68,0,0,0,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
ANST,SH86260U,FA8Y-5097,A08C444364,FT,SH86260U,LOGIC,99.44,FA8Y-5097,2008-12-31,2008-12-31 08:28,200901,200812,CHRO-O-003-3360,SH86260_S4,58599,58272,,,,0,ANST,,99.44,99.44,P,AutoShip,,N,,58272,73,57,15,49,11,0,3,4,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,6,,,,N/A
ANST,SH67P33CX,N3FWJ,A08C441058,FT,SH67P33CX,LOGIC,98.95,N3FWJ,2008-12-31,2008-12-31 11:55,200901,200812,VTTX-O-004-V777,67P33CS9,45856,45374,,,,0,ANST,,98.95,98.95,P,AutoShip,,N,,45374,0,0,0,0,0,0,230,6,0,0,0,45,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,21,,,,N/A
ANST,SH69P25K,N3Y3A,A08C443168,FT,SH69P25K,LOGIC,99.17,N3Y3A,2008-12-31,2008-12-31 11:55,200901,200812,CHRO-O-004-3360,SH69P25_FTB_S2,186749,185198,,,,0,ANST,,99.17,99.17,P,AutoShip,,N,,185198,29,13,13,380,17,0,1,2,1,0,0,1,0,0,0,0,0,0,59,0,0,0,0,0,1000,1,0,0,0,0,0,0,34,0,,,,N/A
ANST,SH86280P,FA8Y-5087,A08C443920,FT,SH86280P,LOGIC,99.09,FA8Y-5087,2009-1-1,2009-01-01 06:17,200901,200901,CHRO-O-007-3360,SH86280_S1_HA004,57352,56831,,,,0,ANST,,99.09,99.09,P,AutoShip,,N,,56831,156,122,4,187,9,0,3,1,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,,,,N/A
MIDSTAR,SH69P25K,N39SH-2,N39SH-201,FT,SH69P25K,LOGIC,96.97,N39SH-2,2009-1-5,2009-01-05 06:57,200902,200901,V7100 #5,69P25SF.EXE,4979,4828,,,,0,MIDSTAR,,96.97,96.97,P,AutoShip,,N,,4828,0,0,0,0,0,0,23,30,0,0,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
ANST,SH86273,FA89-5396,A08C443603,FT,SH86273,LOGIC,97.65,FA89-5396,2009-1-5,2009-01-05 16:08,200902,200901,CHRO-O-001-3360,SH86273S6,37828,36938,,,,0,ANST,,97.65,97.65,P,AutoShip,,N,,36938,5,0,0,617,137,0,16,67,25,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
ANST,SH86280P,FA8Y-5098,A08C442745,FT,SH86280P,LOGIC,99.01,FA8Y-5098,2009-1-6,2009-01-06 01:02,200902,200901,CHRO-O-007-3360,SH86280_S1_HA004,53410,52879,,,,0,ANST,,99.01,99.01,P,AutoShip,,N,,52879,108,56,85,217,7,1,6,2,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,,,,N/A
ANST,SH86280P,FA8Y-5096,A08C444275,FT,SH86280P,LOGIC,99.09,FA8Y-5096,2009-1-7,2009-01-07 14:36,200902,200901,CHRO-O-007-3360,SH86280_S1_HA004,44899,44490,,,,0,ANST,,99.09,99.09,P,AutoShip,,N,,44490,65,44,0,261,9,0,1,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,,,,N/A
ANST,SH86280P,FA8Y-5105,A08C444892,FT,SH86280P,LOGIC,99.43,FA8Y-5105,2009-1-8,2009-01-08 08:19,200902,200901,CHRO-O-007-3360,SH86280_S1_HA004,58505,58171,,,,0,ANST,,99.43,99.43,P,AutoShip,,N,,58171,148,16,1,132,4,0,4,0,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,,,N/A
MIDSTAR,SH69P48AM,N3SH9-1,N3SH9-101,FT,SH69P48AM,LOGIC,99.25,N3SH9-1,2009-1-8,2009-01-08 15:33,200902,200901,V7100 #0,P48A16S6.EXE,30652,30422,,,,0,MIDSTAR,,99.25,99.25,P,AutoShip,,N,,30422,6,0,0,0,31,0,63,75,12,0,39,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,N/A
MIDSTAR,SH69P20C,N40SS-3,N40SS-301,FT,SH69P20C,LOGIC,99.32,N40SS-3,2009-1-10,2009-01-10 02:29,200902,200901,V7100 #5,P20S18S0.EXE,120030,119210,,,,0,MIDSTAR,,99.32,99.32,P,AutoShip,,N,,119210,0,0,0,0,0,0,631,81,0,0,0,1,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,,,,N/A
